Niveau 1
(Formulaire);Niveau 2
(Groupe);Niveau 3
(sous-groupe);Niveau 4
(sous-sous-groupe);Nouveau Code;Ancien Code;Code Donnée Indicateurs Européens (DXX);Libellé de la donnée (FR);Libellé de la donnée (EN);Texte explicatif de la donnée (FR);Texte explicatif de la donnée (EN); Consignes de saisie MESRI ;Donnée de l'année N-1 proposée par défaut O/N;Donnée à saisir ou calculée;Formule de calcul;Type de saisie;report N >> N+1;Variable 2013;Variable 2014;Variable 2015;Variable 2016;Variable 2017;Variable 2018;Variable 2019;Format de la donnée (texte, nombre, monétaire €, binaire);Unité de mesure de la donnée si format nombre ;Période ou date de la mesure (année civile, au 31/12);Valeur Min;Valeur Max => ;Alerte BL/NBL sur valeur max;Texte de l'alerte;Evolution Min (alerte NBL);Evolution Max (alerte NBL);Granularité;Remarque
Etablissement - Informations générales;;;;;;;;Institution (inst.) - General information;;;;;Titre N1;;;;;;;;;;;Intitulé;;;;;;;;;ETAB;
;;;;EtabNomOffi;nouveau;;Nom Etab officiel;Official name inst.;Nom officiel de l'établissement;Official name of the institution;Le nom officiel est un champ pré-rempli dans l’application.;O;Saisie;;Libre;O;SO;SO;SO;SO;SO;SO;SO;Texte;;;;;;;;;ETAB;reprise d'historique IG1 selon les cas
;;;;EntPedago;Flux23;;Documents pédagogiques - Entrées de documents - Nombre d'unités documentaires;Teaching documents - Document entries - Number of doc. units ;;;Documents pédagogiques signalés par la structure documentaire : sont considérés comme des documents pédagogiques les œuvres en format numérique principalement créées pour permettre l'enseignement et destinées à un public d'enseignants, d'élèves ou d'étudiants et qui font expressément référence à un niveau d'enseignement, à un diplôme ou à un concours (BO n°16 du 19 avril 2012, protocole d'accord du 1-2-2012, NOR : MENJ1200116X). Exemples : texte structuré en sections, exercice de type QCM, simulateur, image, démonstration, sujet d’examen. Un document pédagogique peut être constitué de plusieurs unités documentaires (exemple : une séquence de cours composée d’un texte structuré, de cartes et d’un QCM). On ne comptera que les documents pédagogiques faisant l’objet d’un signalement par la structure documentaire, soit dans le catalogue général, soit dans une base de données spécifique.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntProdTot;nouveau;;s/total documentation numérique produite Unités matérielles;s/total digitized doc. produced MU;;;;;Calculée;EntNumerise + EntTheseNum + EntPedago;Non;;;;;;;;;entier;Unités Doc;année civile;;;;;;;SD;
;;;Entrées de documents / Giga Octets;;;;;Document entries in Gigabytes;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;EntNumeriseGo;Flux20;;Documents numérisés (livres, revues, thèses, autres) - Entrées de documents - Giga octets;Digitized documents (books, journals, theses, other) - Document entries- in Gigabytes;;;Documents numérisés (livres, revues, thèses, autres) : comprend les documents numérisés à partir des collections de l’établissement ou de l’organisme, c’est-à-dire convertis en numérique à partir d’un support analogique. Ne sont compris que les documents numérisés par la structure documentaire. La numérisation pour la fourniture de documents de la collection à un usager ou une institution est exclue, ainsi que l’achat de copies numériques pour remplacer des copies imprimées. La numérisation à fin de conservation et la numérisation de masse sont comprises le cas échéant. (d’après ISO 2789 3.3.15 et 2.3.16);N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;année civile;;;;;;;SD;
;;;;EntTheseNumGo;Flux22;;Thèses, HDR, mémoires et travaux universitaires (nativement numériques) - Entrées de documents - Giga octets;Theses, HDR, dissertations and university research (naturally numerical) - Document entries- in Gigabytes;;;Thèses, HDR, mémoires et travaux universitaires nativement numériques : ces documents doivent avoir été créés à l’origine sous forme numérique, et ne pas avoir été l’objet d’une numérisation. Les documents dont une version numérique est publiée en même temps qu’une version analogique sont inclus. (d’après ISO 2789 2.3.5);N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;année civile;;;;;;;SD;
;;;;EntPedagoGo;Flux24;;Documents pédagogiques - Entrées de documents - Giga octets;Teaching documents - Document entries- in Gigabytes;;;Documents pédagogiques signalés par la structure documentaire : sont considérés comme des documents pédagogiques les œuvres en format numérique principalement créées pour permettre l'enseignement et destinées à un public d'enseignants, d'élèves ou d'étudiants et qui font expressément référence à un niveau d'enseignement, à un diplôme ou à un concours (BO n°16 du 19 avril 2012, protocole d'accord du 1-2-2012, NOR : MENJ1200116X). Exemples : texte structuré en sections, exercice de type QCM, simulateur, image, démonstration, sujet d’examen. Un document pédagogique peut être constitué de plusieurs unités documentaires (exemple : une séquence de cours composée d’un texte structuré, de cartes et d’un QCM). On ne comptera que les documents pédagogiques faisant l’objet d’un signalement par la structure documentaire, soit dans le catalogue général, soit dans une base de données spécifique.;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;année civile;;;;;;;SD;
;;;;EntProdTotGo;nouveau;;;;;;;;Calculée;EntNumeriseGo + EntTheseNumGo + EntPedagoGo;Non;;;;;;;;;;;;;;;;;;SD;
;;Documentation numérique acquise définitivement par l’établissement;;;;;;Digital documents permanently acquired by institution;;;Documentation numérique acquise : On ne compte ici que la documentation acquise définitivement par l’établissement et mise en accès sur des serveurs propres.;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;Entrées de documents / Titres;;;;;Document entries/Titles;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;EntNumAcq;Flux25;;Documentation acquise (stockage par l'établissement) - Entrées de documents - Titres;Material acquired (stored by the establishment) - Document entries - Titles;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;Entrées de documents / Giga Octets;;;;;Document entries/Gigabytes;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;EntNumAcqGo;Flux26;;Documentation acquise (stockage par l'établissement) - Entrées de documents - Giga octets;Material acquired (stored by the establishment) - Document entries- in Gigabytes;;;;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;année civile;;;;;;;SD;
;;;;NumGereeTot;nouveau;;Total Documentation numérique gérée par l’établissement / Titres ou Nb d’unités documentaires;Total Digitized Material managed by the establishment / Titles or No doc. units ;;;;;Calculée;EntNumerise + EntTheseNum + EntPedago + EntNumAcq;Non;;;;;;;;;entier;;année civile;;;;;;;SD;
;;;;NumGereeTotGo;nouveau;;Total Documentation numérique gérée par l’établissement / Go;Total Digitized Material managed by the establishment / GB;;;;;Calculée;EntNumeriseGo + EntTheseNumGo + EntPedagoGo + EntNumAcqGo;Non;;;;;;;;;;;;;;;;;;SD;
;Documentation numérique mise à disposition des usagers;;;;;;;Digital documentation available to users;;;Ce sous-groupe recense l’ensemble de la documentation mise à disposition des usagers, indépendamment du mode d’acquisition et du type d’accès. Elle compte donc un nombre de services aux usagers, qui englobe à la fois les stocks au 31/12 (accès pérennes) et les flux d’abonnements n’ouvrant pas droit à un accès pérenne dans leur état au 31/12. Bien qu’elle figure dans le groupe Collections(Flux), elle procède donc d’une logique légèrement différente (puisqu’elle inclut toutes les collections), sans être pour autant assimilable aux stocks qui ne considèrent que la documentation acquise définitivement. Prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;Services ressources;;;;;;Services/resources;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;NbNumSouscrite;Flux27;;Services/ressources : nombre de souscriptions en cours au 31.12;Services/resources: number of active subscriptions 31.12;;;Nb de services/ressources : Cf. supra groupe 7. Compter le nombre d’abonnements à des bases de données et à des bouquets.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;;;;;;SD;
;;Titres signalés dans une liste alphabétique du système d’information ou du catalogue;;;;;;Titles indexed in the alphabetical listing of information system or catalogue;;;(Cf. groupe 7 pour les définitions de livre électronique/périodique électronique) Compter ici : les stocks au 31/12 ; les titres signalés résultant d’abonnements n’ouvrant pas droit à un accès pérenne ; l’ensemble de la documentation non payante signalée (archives ouvertes, ISTEX…).;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;NumSignalePer;Flux28;;Périodiques électroniques;Periodicals;;;Périodiques électroniques signalés: Comptabiliser les titres en cours d’abonnement signalés individuellement aux usagers, soit par une liste alphabétique (« service A to Z »), soit par un signalement dans le catalogue général ou tout autre moyen. Cela implique un dédoublonnage entre les titres présents dans plusieurs bouquets ou bases de données, et la possibilité de distinguer les titres dont l’accroissement continue. Les ressources libres ou gratuites sur internet peuvent être comprises, si le choix a été fait d’inclure le titre dans la collection en le signalant selon les modalités indiquées.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;5 000 000;N-Bl;;-40 %;40 %;SD;
;;;;NumSignaleLiv;Flux29;;Livres électroniques;e-books;;; ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;5 000 000;N-Bl;;-40 %;40 %;SD;
;;;;NumSignaleTot;nouveau;;Total titres signalés …;Total titles notified …;;;;;Calculée;NumSignalePer + NumSignaleLiv;Non;;;;;;;;;entier;Titres;31-12;;;;;;;SD;
Publics;;;;;;;;Visitors;;;;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;Fréquentation;;;;;;;Visits;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;NbEntrees;Pub2;;Nombre d'entrées au cours de l'année civile;Number visits during calendar year ;;;Nombre d’entrées au cours de l’année civile : Compter le nombre annuel d'entrées dans les locaux de la bibliothèque. Ce relevé peut être effectué soit à l'entrée soit à la sortie, par une des méthodes suivantes : tourniquet , comptage électronique , comptage manuel. Si cela s’avère nécessaire, en particulier pour le comptage manuel, on peut utiliser un échantillonnage sur une (ou plusieurs) durée(s) limitée(s), puis extrapoler pour obtenir une estimation annuelle. (d’après ISO 2789 6.2.10);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;10 000 000;N-Bl;;-25 %;25 %;SD;
;;Expositions visites et animations;;;;;;Exhibitions, guided tours & events;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;NbExpos;Us11;;Nombre d'expositions organisées;Number exhibitions organized;;;Nombre d’expositions organisées : Une exposition est une présentation d'objets de durée limitée. On comptabilisera les expositions organisée ou co-organisée par la bibliothèque, qu’elles aient eu lieu à l'intérieur ou à l'extérieur de la bibliothèque (ISO 2789 2.2.10). Les prêts d’œuvres ne sont pas comptabilisés.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;1 000;N-Bl;;;;SD;
;;;;NbAutManif;Us12;;Autres manifestations;Other events;;;Autres manifestations (visites, animations) : Nombre d’événements à caractère culturel, hors expositions, organisés par le service sur une durée limitée. Ces événements se caractérisent par la volonté de valoriser les collections, le patrimoine architectural, ou bien d’offrir un lieu de débat et d’échange (conférences, débats, invitation d’auteurs, visionnages de films, groupes de lecture, discussions littéraires, ateliers(D’après ISO 11620 B.2.2.4);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;1 000;N-Bl;;;;SD;
;Usagers (à renseigner par les universités et les établissements d'enseignement supérieurs uniquement);;;;;;;Users (to be identified by universities or university libraries only);;;Les universités et les organismes de recherche répondent distinctement à ces deux tableaux. Deux sous-groupes distincts ont été créés pour les universités et les organismes. On comptabilisera le nombre d’inscrits pour les organismes et, dans la mesure du possible, le nombre d’inscrits et le nombre d’emprunteurs pour les établissements d’enseignement supérieur. Ces données sont indicatrices d’une partie de la population utilisatrice de la structure documentaire, d’autres usages étant plus difficiles à mesurer.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;Emprunteurs;;;;;Borrowers;;;Emprunteurs : Comptabiliser les usagers ayant effectué au moins un prêt ou un renouvèlement au cours de l’année universitaire.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;EmprL;Pub3;;Usagers de l'établissement - Etudiants en licence - emprunteurs;Institution's users - Undergraduate students - borrowers;;;Étudiants en licence, master, doctorat : S’agissant des bibliothèques universitaires ou des bibliothèques de grande école, comptabiliser les étudiants relevant de l’établissement. Pour les bibliothèques interuniversitaires, comptabiliser les étudiants relevant des établissements cocontractants. Pour les autres bibliothèques, comptabiliser les usagers de ce niveau d’étude. Ces données doivent être ventilées par niveau L, M ou D. Pour les études de médecine et de santé : la PACES et le premier cycle correspondent au niveau L, le second cycle correspond au niveau M, le troisième cycle au niveau D.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année universitaire;0;100 000;N-Bl;;-20 %;20 %;SD;
;;;;EmprM;Pub5;;Usagers de l'établissement - Etudiants en master - emprunteurs;Institution's users - Masters' students - borrowers;;;Étudiants en licence, master, doctorat : S’agissant des bibliothèques universitaires ou des bibliothèques de grande école, comptabiliser les étudiants relevant de l’établissement. Pour les bibliothèques interuniversitaires, comptabiliser les étudiants relevant des établissements cocontractants. Pour les autres bibliothèques, comptabiliser les usagers de ce niveau d’étude. Ces données doivent être ventilées par niveau L, M ou D. Pour les études de médecine et de santé : la PACES et le premier cycle correspondent au niveau L, le second cycle correspond au niveau M, le troisième cycle au niveau D.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année universitaire;0;60 000;N-Bl;;-20 %;20 %;SD;
;;;;EmprD;Pub7;;Usagers de l'établissement - Etudiants en doctorat - emprunteurs;Institution's users - Doctoral students - borrowers;;;Étudiants en licence, master, doctorat : S’agissant des bibliothèques universitaires ou des bibliothèques de grande école, comptabiliser les étudiants relevant de l’établissement. Pour les bibliothèques interuniversitaires, comptabiliser les étudiants relevant des établissements cocontractants. Pour les autres bibliothèques, comptabiliser les usagers de ce niveau d’étude. Ces données doivent être ventilées par niveau L, M ou D. Pour les études de médecine et de santé : la PACES et le premier cycle correspondent au niveau L, le second cycle correspond au niveau M, le troisième cycle au niveau D.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année universitaire;0;10 000;N-Bl;;-20 %;20 %;SD;
;;;;EmprEC;Pub9;;Usagers de l'établissement - Chercheurs et enseignants-chercheurs - emprunteurs;Institution's users - Researchers and lecturers - borrowers;;;Chercheurs et enseignants chercheurs : il convient de porter une attention particulière à cette catégorie, et à la réserver aux chercheurs et enseignants-chercheurs (professeurs et maîtres de conférences) de l’université. Les chargés de cours et PRAG doivent être comptabilisés dans la catégorie « Autres usagers ». Si la distinction n’est pas faite dans les inscriptions, indiquer l’ensemble des personnels d’enseignement dans « Autres usagers ».;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année universitaire;0;10 000;N-Bl;;-20 %;20 %;SD;
;;;;EmpAut;Pub11;;Usagers de l'établissement - Autres usagers - emprunteurs;Institution's users - Other users - borrowers;;;Autres usagers : tout usager relevant de l’établissement qui n’est pas comptabilisé dans les catégories précédentes.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année universitaire;0;50 000;N-Bl;;-50 %;50 %;SD;
;;;;EmpTot;nouveau;;s/total usagers de l'établissements emprunteurs;s/total of Institution's Users - borrowers;;;;;Calculée;EmprL + EmprM + EmprD + EmprEC + EmpAut;Non;;;;;;;;;entier;;année universitaire;;;;;;;SD;
;;;;EmprExt;Pub13;;Usagers extérieurs - emprunteurs;External users - borrowers;;;Usagers extérieurs : usager ne relevant pas de l’université, de l’établissement ou des établissements cocontractants d’une bibliothèque inter-universitaire.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année universitaire;0;50 000;N-Bl;;-50 %;50 %;SD;
;;;Inscrits;;;;;Registered users;;;Inscrits : Comptabiliser les inscrits seulement si l’inscription relève d’une démarche volontaire des usagers, et n’est pas automatique (par exemple, par inscription automatique de tous les étudiants d’un établissement).;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;InscritL;Pub4;;Usagers de l'établissement - Etudiants en licence - inscrits;Institution's users - Undergraduate students - registered;;;Étudiants en licence, master, doctorat : S’agissant des bibliothèques universitaires ou des bibliothèques de grande école, comptabiliser les étudiants relevant de l’établissement. Pour les bibliothèques interuniversitaires, comptabiliser les étudiants relevant des établissements cocontractants. Pour les autres bibliothèques, comptabiliser les usagers de ce niveau d’étude. Ces données doivent être ventilées par niveau L, M ou D. Pour les études de médecine et de santé : la PACES et le premier cycle correspondent au niveau L, le second cycle correspond au niveau M, le troisième cycle au niveau D.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;100 000;N-Bl;;-20 %;20 %;SD;
;;;;InscritM;Pub6;;Usagers de l'établissement - Etudiants en master - inscrits;Institution's users - Masters' students - registered;;;Étudiants en licence, master, doctorat : S’agissant des bibliothèques universitaires ou des bibliothèques de grande école, comptabiliser les étudiants relevant de l’établissement. Pour les bibliothèques interuniversitaires, comptabiliser les étudiants relevant des établissements cocontractants. Pour les autres bibliothèques, comptabiliser les usagers de ce niveau d’étude. Ces données doivent être ventilées par niveau L, M ou D. Pour les études de médecine et de santé : la PACES et le premier cycle correspondent au niveau L, le second cycle correspond au niveau M, le troisième cycle au niveau D.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;60 000;N-Bl;;-20 %;20 %;SD;
;;;;InscrritD;Pub8;;Usagers de l'établissement - Etudiants en doctorat - inscrits;Institution's users - Doctoral students - registered;;;Étudiants en licence, master, doctorat : S’agissant des bibliothèques universitaires ou des bibliothèques de grande école, comptabiliser les étudiants relevant de l’établissement. Pour les bibliothèques interuniversitaires, comptabiliser les étudiants relevant des établissements cocontractants. Pour les autres bibliothèques, comptabiliser les usagers de ce niveau d’étude. Ces données doivent être ventilées par niveau L, M ou D. Pour les études de médecine et de santé : la PACES et le premier cycle correspondent au niveau L, le second cycle correspond au niveau M, le troisième cycle au niveau D.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;10 000;N-Bl;;-20 %;20 %;SD;
;;;;InscritEC;Pub10;;Usagers de l'établissement - Chercheurs et enseignants-chercheurs - inscrits;Institution's users - Researchers and lecturers - registered;;;Chercheurs et enseignants chercheurs : il convient de porter une attention particulière à cette catégorie, et à la réserver aux chercheurs et enseignants-chercheurs (professeurs et maîtres de conférences) de l’université. Les chargés de cours et PRAG doivent être comptabilisés dans la catégorie « Autres usagers ». Si la distinction n’est pas faite dans les inscriptions, indiquer l’ensemble des personnels d’enseignement dans « Autres usagers » (Pub11&12).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;10 000;N-Bl;;-20 %;20 %;SD;
;;;;InscritAut;Pub12;;Usagers de l'établissement - Autres usagers - inscrits;Institution's users - Other users - registered;;; Autres usagers : tout usager relevant de l’établissement qui n’est pas comptabilisé dans les catégories précédentes.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;50 000;N-Bl;;-50 %;50 %;SD;
;;;;InscritTot;nouveau;;s/total usagers de l'établissements inscrits;s/total registered Institution's users;;;;;Calculée;InscritL + InscritM + InscrritD + InscritEC + InscritAut;Non;;;;;;;;;entier;;31-12;;;;;;;SD;
;;;;InscritExt;Pub14;;Usagers extérieurs - inscrits;External users - registered;;;Usagers extérieurs : usager ne relevant pas de l’université, de l’établissement ou des établissements cocontractants d’une bibliothèque inter-universitaire.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;50 000;N-Bl;;-50 %;50 %;SD;
;Usagers (à renseigner par les organismes uniquement);;;;;;;Users (to be identified by research organisations only);;;Ces questions ne concernent que les organismes de recherche (EPST, EPIC …) qui ne répondront donc pas aux questions du sous-groupe Universités et établissements d’enseignement supérieur.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;Inscrits;;;;;;Registered users;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;OrgInscritD;Pub15;;Usagers de l'établissement inscrits en bibliothèque - Étudiants (doctorants);Institution's users registered in library - Students (doctoral);;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;10 000;N-Bl;;-20 %;20 %;SD;
;;;;OrgInscritC;Pub16;;Usagers de l'établissement inscrits en bibliothèque - Chercheurs - Inscrits;Institution's users registered in library - Researchers - registered ;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;10 000;N-Bl;;-20 %;20 %;SD;
;;;;OrgInscritIR;Pub17;;Usagers de l'établissement inscrits en bibliothèque - Ingénieurs de recherche - Inscrits;Institution's users registered in library - research engineers  - registered;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;10 000;N-Bl;;-20 %;20 %;SD;
;;;;OrgInscritAut;Pub18;;Usagers de l'établissement inscrits en bibliothèque - Autres personnels de l'organisme - Inscrits;Institution's users registered in library - Other personnel of the organization - registered;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;10 000;N-Bl;;-50 %;50 %;SD;
;;;;OrgInscritTot;nouveau;;s/total usagers de l'organisme inscrits;s/total users of the organization registered;;;;;Calculée;OrgInscritD + OrgInscritC + OrgInscritIR + OrgInscritAut;Non;;;;;;;;;entier;;31-12;;;;;;;SD;
;;;;OrgInscritExtC;Pub19;;Chercheurs extérieurs à l'organisme - Inscrits;Researchers external to organization - registered;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;10 000;N-Bl;;-50 %;50 %;SD;
;;;;OrgInscritExtAut;Pub20;;Autres usagers extérieurs - Inscrits;Other external users - registered;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;0;50 000;N-Bl;;-50 %;50 %;SD;
Usages numériques;;;;;;;;Digital use;;;;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;Documentation numérique;;;;;;;Digital material;;;On distinguera l’usage des collections numériques acquises à titre onéreux auprès des éditeurs (quel que soit le mode d’accès, et qu’il s’agisse d’un achat pérenne ou d’un abonnement), et l’usage des collections produites par l’établissement, par exemple par numérisation.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;Documentation numérique acquise;;;;;;Acquired digital material;;;La documentation acquise comprend tous les services pour lesquels un droit d’usage a été acquis. Les statistiques d’usage de ressources publiées sur le modèle du « libre accès », mais pour lesquelles il est possible de régler une contribution en échange de services supplémentaires (modèle Freemium) sont incluses. Il conviendra d’utiliser les rapports statistiques fournis par les éditeurs, dont beaucoup se conforment au code de bonnes pratiques Counter. Lorsque les statistiques fournies par des éditeurs concernent un ensemble de structures qui ont acquis une ressource de manière conjointe, l’ensemble des usages est signalé par la structure ayant financé l’achat, et uniquement par elle. En cas d’achat mutualisé, un prorata est effectué, afin qu’un même usage ne soit pas comptabilisé deux fois. Prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;UsSessions;Us1;;Nombre d'accès/sessions ;Number of visits/sessions;;;Nombre d’accès (ou sessions) : Un accès est un cycle d’activité de l’usager qui débute lorsque celui-ci se connecte à un service en ligne et qui se termine de façon explicite (en quittant la base de données par une déconnexion ou par le menu Quitter) ou implicite (par déconnexion automatique après une période de non-utilisation). Dans la mesure du possible, on exclura les requêtes effectuées par les moteurs de recherche. (d’après ISO 2789 2.2.1) Si la donnée ne peut être obtenue, indiquer à la place le nombre des « result clicks », en ayant soin toutefois de le préciser dans Commentaires.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsRec;Us2;;Nombre de recherches;Number of retrievals;;;Nombre de recherches : Compter le nombre total de recherches effectuées. Une recherche est enregistrée à chaque fois qu'une requête d’un service en ligne est soumise au serveur, ce qui correspond en théorie à la démarche intellectuelle d’un usager cherchant une information. La saisie de chaînes de caractères erronées ne représente pas une requête intellectuelle unique. Mais en pratique, il sera difficile de faire la différence entre ces recherches involontaires et les recherches volontaires restées infructueuses. (d’après ISO 2789 6.2.12.2);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsVuesTotOld;Us3;;Nombre d'unités vues ou téléchargées de la collection éditoriale - total;Number of viewed/downloaded units from publisher collection  - total;;;Nombre d’unités vues ou téléchargées de livres électroniques : lorsque cette mesure est disponible, on distinguera les consultations de livres électroniques en comptabilisant le nombre de titres de consultations de livres électroniques (tout usage : emprunt, téléchargement, affichage d’une partie). Il conviendra de tenir compte des statistiques fournies par les plateforme dédiées aux livres électroniques, mais aussi des statistiques fournies par les éditeurs de bases de données comprenant différent types de document, dont des livres électroniques.;;Titre N4;;Non;;1;1;1;0;0;0;0;entier;;;;;;;;;SD;A transformer en titre. Reporter le s/total en bas de tableau - Us3 : variable fermée en 2016 suite à modification de la présentation du questionnaire et la creation de Us27
;;;;UsVuesEbook;Us4;;Nombre d'unités vues ou téléchargées de livres électroniques;Number of e-book units viewed/downloaded ;Nombre d'unités vues ou téléchargées de la collection éditoriale - dont consultation de livres électroniques;Number of units viewed or downloaded from collection portion purchased from publishers - including consultation of electronic books;Nombre d’unités vues ou téléchargées de livres électroniques : lorsque cette mesure est disponible, on distinguera les consultations de livres électroniques en comptabilisant le nombre de titres de consultations de livres électroniques (tout usage : emprunt, téléchargement, affichage d’une partie). Il conviendra de tenir compte des statistiques fournies par les plateforme dédiées aux livres électroniques, mais aussi des statistiques fournies par les éditeurs de bases de données comprenant différent types de document, dont des livres électroniques.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsVuesArticles;Us5;;Nombre d'unités vues ou téléchargées d'articles de périodiques;Number of e-journal article units viewed/downloaded ;Nombre d'unités vues ou téléchargées de la collection éditoriale - dont consultation d'articles de périodiques;Number of units viewed or downloaded from collection portion purchased from publishers - including consultation of journal articles;Nombre d’unités vues ou téléchargées de périodiques : lorsque cette mesure est disponible, on distinguera les articles de périodiques vus ou téléchargés. Il conviendra de tenir compte des statistiques fournies par les éditeurs de bouquets de revues, mais également par les éditeurs de bases de données comprenant différent types de document, dont des périodiques électroniques.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsVuesAut;Us27;;Nombre d'unités vues ou téléchargées d'autres documents électroniques;Number of other digital material units viewed/downloaded   ;Nombre d'unités vues ou téléchargées de la collection éditoriale - dont autres;Number of units viewed or downloaded from from collection portion purchased from publishers - including other material;Nombre d’unités vues ou téléchargées d’autres documents électroniques : compter ici les consultations autres que celles comptées en livres électroniques ou en articles de périodiques, ou celles qui n’auront pas pu être ventilées entre ces deux catégories.;N;Saisie;;libre;;0;0;0;1;1;1;1;entier;;année civile;0;50 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsVuesTot;nouveau;;s/total nb d'unités vues ou téléchargées de la collection éditoriale;s/total nb of  viewed/downloaded units from publisher collection ;;;;;Calculée;UsVuesEbook + UsVuesArticles + UsVuesAut;Non;;;;;;;;;entier;;année civile;;;;;;;SD;présentée au dessus dans la questionnaire actuel >>> modifier la présentation ?
;;Documentation numérique produite;;;;;;Digitized materials;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
