Niveau 1
(Formulaire);Niveau 2
(Groupe);Niveau 3
(sous-groupe);Niveau 4
(sous-sous-groupe);Nouveau Code;Ancien Code;Code Donnée Indicateurs Européens (DXX);Libellé de la donnée (FR);Libellé de la donnée (EN);Texte explicatif de la donnée (FR);Texte explicatif de la donnée (EN);Consigne;Donnée de l'année N-1 proposée par défaut O/N;Donnée à saisir ou calculée;Formule de calcul;Type de saisie;report N >> N+1;Variable 2013;Variable 2014;Variable 2015;Variable 2016;Variable 2017;Variable 2018;Variable 2019;Format de la donnée (texte, nombre, monétaire €, binaire);Unité de mesure de la donnée si format nombre ;Période ou date de la mesure (année civile, au 31/12);Valeur Min;Valeur Max => ;Alerte BL/NBL sur valeur max;Texte de l'alerte;Evolution Min (alerte NBL);Evolution Max (alerte NBL);Granularité;Remarque;RegEx
Etablissement - Informations générales;;;;;;;;Institution (inst.) - General information;;;;;Titre N1;;;;;;;;;;;Intitulé;;;;;;;;;ETAB;;
;;;;EtabNomOffi;nouveau;;Nom Etab officiel;Official name inst.;Nom officiel de l'établissement;Official name of the institution;Le nom officiel est un champ pré-rempli dans l’application.;O;Saisie;;Libre;O;SO;SO;SO;SO;SO;SO;SO;Texte;;;;;;;;;ETAB;reprise d'historique IG1 selon les cas;
;;;;FormIncursM;Us21;;Nombre d'usagers concernés : Etudiants en master;Number of trainees: Masters' students;La formation des usagers dans les cursus se comprend dans le cadre d’un plan de formation mis en place selon un programme spécifique, en partenariat avec les services pédagogiques, et qui a pour but de développer l'utilisation des services de la structure ou d'autres services d'information. Les formations en ligne sont comprises pour autant qu’il est possible de comptabiliser les usagers individuels. L’aide individuelle à l’utilisation des outils apportée en réponse à une question d’un usager dans les locaux ou en ligne n’est pas incluse  (la compter dans Service de référence en ligne - USQuestions). Par exemple : visites de la bibliothèque, formation à différents outils utiles aux usagers (logiciels de bibliographie, notions de bibliométrie, etc) (d’après ISO 11620 B.2.2.5.3);;Compter le nombre d'usagers ayant suivi une formation au cours de l'année en additionnant les présents à chaque formation dispensée à la demande des enseignants ou enseignants-chercheurs, et/ou préparée en collaboration avec eux pour des étudiants de niveau M.  Si un usager assiter à deux formations, le compter deux fois.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;;
;;;;FormIncursD;Us22;;Nombre d'usagers concernés : Etudiants en doctorat;Number of trainees: Doctoral students;La formation des usagers dans les cursus se comprend dans le cadre d’un plan de formation mis en place selon un programme spécifique, en partenariat avec les services pédagogiques, et qui a pour but de développer l'utilisation des services de la structure ou d'autres services d'information. Les formations en ligne sont comprises pour autant qu’il est possible de comptabiliser les usagers individuels. L’aide individuelle à l’utilisation des outils apportée en réponse à une question d’un usager dans les locaux ou en ligne n’est pas incluse  (la compter dans Service de référence en ligne - USQuestions). Par exemple : visites de la bibliothèque, formation à différents outils utiles aux usagers (logiciels de bibliographie, notions de bibliométrie, etc) (d’après ISO 11620 B.2.2.5.3);;Compter le nombre d'usagers ayant suivi une formation au cours de l'année en additionnant les présents à chaque formation dispensée à la demande des enseignants ou enseignants-chercheurs, et/ou préparée en collaboration avec eux pour des étudiants de niveau D.  Si un usager assiter à deux formations, le compter deux fois.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;;
;;;;FormUsTot;nouveau;;Total usagers formés;Total users trained;;;total calculé;;Calculée;FormOutcursL + FormOutcursM + FormOutcursD + FormOutcursAut + FormIncursL + FormIncursM + FormIncursD;Non;;;;;;;;;entier;Usagers;année civile;;;;;;;SD;;
;;;;FormEtudTot;nouveau;;Dont étudiants formés;of which, students trained;;;total calculé;;Calculée;FormOutcursL + FormOutcursM + FormOutcursD + FormIncursL + FormIncursM + FormIncursD;Non;;;;;;;;;entier;Etudiants;année civile;;;;;;;SD;;
;;;;FormHTot;nouveau;;Nombre d'heures de formation dispensées;Number of hours training provided;;;total calculé;;Calculée;FormOutcursH + FormIncursH;Non;;;;;;;;;dec2;Heures;année civile;;;;;;;SD;;
PEB;;;;;;;;ILL;;;PEB/FDD : Fourniture d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou de prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement. (D’après ISO 2789 2.2.11 et 2.2.16);;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;PebDExp;Us23;;Nombre de documents sur support d'autres bibliothèques demandés en PEB par les publics de la bibliothèque - (PEB DEMANDEUR - demandes expédiées);Number of documents from other libraries through library users' ILL requests- (ILL BORROWER - requests sent);Fourniture d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou de prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement. (D’après ISO 2789 2.2.11 et 2.2.16);;Compter toutes les demandes envoyées.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;;
;;;;PebDSat;Us24;;Nombre de documents sur support d'autres bibliothèques demandés en PEB par les publics de la bibliothèque - (PEB DEMANDEUR - demandes expédiées et satisfaites);Number of documents from other libraries through library users' ILL requests- (ILL BORROWER - requests sent and filled);Fourniture d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou de prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement. (D’après ISO 2789 2.2.11 et 2.2.16);;Compter les demandes expédiées ET satisfaites.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;;
;;;;PebFRecues;Us25;;Nombre de documents sur support de la bibliothèque demandés en PEB par les publics d'autres bibliothèques - (PEB FOURNISSEUR - demandes reçues);Number of documents from library collections through other libraries users' ILL requests- (ILL PROVIDER - requests received);Fourniture d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou de prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement. (D’après ISO 2789 2.2.11 et 2.2.16);;Compter toutes les demandes reçues.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;;
;;;;PebFSat ;Us26;;Nombre de documents sur support de la bibliothèque demandés en PEB par les publics d'autres bibliothèques - (PEB FOURNISSEUR - demandes reçues et satisfaites);Number of documents from library collections through other libraries users' ILL requests- (ILL PROVIDER - requests received and filled);Fourniture d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou de prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement. (D’après ISO 2789 2.2.11 et 2.2.16);;Compter les demandes reçues ET satisfaites;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;;
Personnels;;;;;;;;Staff;;;;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;Effectifs de la structure (hors emploi étudiant) par catégorie et par filière;;;;;;;Workforce of structure by category and vocational branch (student jobs not included);;;Sont recensés dans ce tableau l’ensemble des personnels (hors emploi étudiant) en position d’activité au 31 décembre de l’année, en personnes physiques. La distinction B/C peut n’être pas pertinente dans certains organismes de recherche. Dans ce cas, utiliser la ligne « effectifs de catégorie B ou C »);;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;Filière bibliothèque;;;;;Library sector;;;Filière des bibliothèques : Conservateurs généraux, conservateurs, bibliothécaires, bibliothécaires assistants spécialisés, magasiniers de bibliothèques, restaurateurs, chefs de travaux et techniciens d'art, y compris les personnels stagiaires de ces corps.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;PersPP_BibA;Pers1;;effectif de catégorie A ou cadre - Filière bibliothèques;Category A or executive - library sector;;;Filière des bibliothèques : Conservateurs généraux, conservateurs, bibliothécaires, bibliothécaires assistants spécialisés, magasiniers de bibliothèques, restaurateurs, chefs de travaux et techniciens d'art, y compris les personnels stagiaires de ces corps.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_BibB;Pers6;;effectif de catégorie B (si distinction B/C pertinente) - Filière bibliothèques;Category B staff (if B/C distinction relevant) - library sector;;;Filière des bibliothèques : Conservateurs généraux, conservateurs, bibliothécaires, bibliothécaires assistants spécialisés, magasiniers de bibliothèques, restaurateurs, chefs de travaux et techniciens d'art, y compris les personnels stagiaires de ces corps.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_BibC;Pers11;;effectif de catégorie C (si distinction B/C pertinente) - Filière bibliothèques;Category C staff (if B/C distinction relevant) - library sector;;;Filière des bibliothèques : Conservateurs généraux, conservateurs, bibliothécaires, bibliothécaires assistants spécialisés, magasiniers de bibliothèques, restaurateurs, chefs de travaux et techniciens d'art, y compris les personnels stagiaires de ces corps.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_BibBC;Pers16;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - Filière bibliothèques;Category B or C staff (if B/C distinction irrelevant) - library sector;;;Filière des bibliothèques : Conservateurs généraux, conservateurs, bibliothécaires, bibliothécaires assistants spécialisés, magasiniers de bibliothèques, restaurateurs, chefs de travaux et techniciens d'art, y compris les personnels stagiaires de ces corps.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_BibTot;nouveau;;total filière bibliothèque;total library sector;;;total calculé;;Calculée;PersPP_BibA + PersPP_BibB + PersPP_BibC + PersPP_BibBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;;
;;;Filière ITRF BAP F;;;;;ITRF BAP F branch;;;Filière ITRF BAP F : Ingénieurs et personnels techniques et administratifs de recherche et de formation, branche d'activité professionnelle Information, Documentation, Culture, Communication, Edition, TICE.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;PersPP_ITRFA;Pers2;;effectif de catégorie A ou cadre - Filière ITRF BAP F;Category A or executive - ITRF BAP F branch;;;Filière ITRF BAP F : Ingénieurs et personnels techniques et administratifs de recherche et de formation, branche d'activité professionnelle Information, Documentation, Culture, Communication, Edition, TICE.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_ITRFB;Pers7;;effectif de catégorie B (si distinction B/C pertinente) - Filière ITRF BAP F;Category B staff (if B/C distinction relevant) - ITRF BAP F branch;;;Filière ITRF BAP F : Ingénieurs et personnels techniques et administratifs de recherche et de formation, branche d'activité professionnelle Information, Documentation, Culture, Communication, Edition, TICE.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_ITRFC;Pers12;;effectif de catégorie C (si distinction B/C pertinente) - Filière ITRF BAP F;Category C staff (if B/C distinction relevant) - ITRF BAP F branch;;;Filière ITRF BAP F : Ingénieurs et personnels techniques et administratifs de recherche et de formation, branche d'activité professionnelle Information, Documentation, Culture, Communication, Edition, TICE.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_ITRFBC;Pers17;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - Filière ITRF BAP F;Category B or C staff (if B/C distinction irrelevant) - ITRF BAP F branch;;;Filière ITRF BAP F : Ingénieurs et personnels techniques et administratifs de recherche et de formation, branche d'activité professionnelle Information, Documentation, Culture, Communication, Edition, TICE.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_ITRFTot;nouveau;;total filière ITRF BAP F;total ITRF BAP F branch;;;total calculé;;Calculée;PersPP_ITRFA + PersPP_ITRFB + PersPP_ITRFC + PersPP_ITRFBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;;
;;;Autres filières FP;;;;;Other civil service branches;;;Autres filières de la fonction publique : Y compris toutes les BAP ITRF sauf BAP F, et les personnels détachés de la fonction publique territoriale.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;PersPP_AutA;Pers3;;effectif de catégorie A ou cadre - Filière Autres filières de la fonction publique;Category A or executive - Branch: Other branches  of civil service;;;Autres filières de la fonction publique : Y compris toutes les BAP ITRF sauf BAP F, et les personnels détachés de la fonction publique territoriale.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_AutB;Pers8;;effectif de catégorie B (si distinction B/C pertinente) - Filière Autres filières de la fonction publique;Category B staff (if B/C distinction relevant) - Branch: Other branches  of civil service;;;Autres filières de la fonction publique : Y compris toutes les BAP ITRF sauf BAP F, et les personnels détachés de la fonction publique territoriale.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_AutC;Pers13;;effectif de catégorie C (si distinction B/C pertinente) - Filière Autres filières de la fonction publique;Category C staff (if B/C distinction relevant) - Branch: Other branches  of civil service;;;Autres filières de la fonction publique : Y compris toutes les BAP ITRF sauf BAP F, et les personnels détachés de la fonction publique territoriale.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_AutBC;Pers18;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - Filière Autres filières de la fonction publique;Category B or C staff (if B/C distinction irrelevant) - Branch: Other branches  of civil service;;;Autres filières de la fonction publique : Y compris toutes les BAP ITRF sauf BAP F, et les personnels détachés de la fonction publique territoriale.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;;
;;;;PersPP_AutTOT;nouveau;;total autres filières de la FP;total other branches of CS;;;total calculé;;Calculée;PersPP_AutA + PersPP_AutB + PersPP_AutC + PersPP_AutBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;;
;;;CDD;;;;;Tempory contract workers;;;CDD/CDI : Comptabiliser les personnels contractuels à durée déterminée hors emploi étudiant (contractuels en CDD, vacataires).;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;PersPP_CDDA;Pers4;;effectif de catégorie A ou cadre - CDD;Number of category A or executives - temporary contract;;;Comptabiliser les personnels contractuels à durée déterminée hors emploi étudiant (contractuels en CDD, vacataires).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDDB;Pers9;;effectif de catégorie B (si distinction B/C pertinente) - CDD;Number of category B (if B/C distinction  relevant) - temporary contract;;;Comptabiliser les personnels contractuels à durée déterminée hors emploi étudiant (contractuels en CDD, vacataires).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDDC;Pers14;;effectif de catégorie C (si distinction B/C pertinente) - CDD;Number of category C (if B/C distinction  relevant) - temporary contract;;;Comptabiliser les personnels contractuels à durée déterminée hors emploi étudiant (contractuels en CDD, vacataires).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDDBC;Pers19;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - CDD;Number of category B or C (if B/C distinction  irrelevant) - temporary contract;;;Comptabiliser les personnels contractuels à durée déterminée hors emploi étudiant (contractuels en CDD, vacataires).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDDTot;nouveau;;total CDD;total temporary contract workers;;;total calculé;;Calculée;PersPP_CDDA + PersPP_CDDB + PersPP_CDDC + PersPP_CDDBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;;
;;;CDI;;;;;Permanent contract workers;;;Comptabiliser les personnels contractuels en contrat à durée indéterminée (contractuels en CDI).;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;PersPP_CDIA;Pers5;;effectif de catégorie A ou cadre - CDI;Number of category A or executives - permanent contract;;;Comptabiliser les personnels contractuels en contrat à durée indéterminée.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDIB;Pers10;;effectif de catégorie B (si distinction B/C pertinente) - CDI;Number of category B (if B/C distinction  relevant) - permanent contract;;;Comptabiliser les personnels contractuels en contrat à durée indéterminée.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDIC;Pers15;;effectif de catégorie C (si distinction B/C pertinente) - CDI;Number of category C (if B/C distinction  relevant) - permanent contract;;;Comptabiliser les personnels contractuels en contrat à durée indéterminée.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDIBC;Pers20;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - CDI;Number of category B or C (if B/C distinction  irrelevant) -permanent contract;;;Comptabiliser les personnels contractuels en contrat à durée indéterminée.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;;
;;;;PersPP_CDITot;nouveau;;total CDI;total permanent contract workers;;;total calculé;;Calculée;PersPP_CDIA + PersPP_CDIB + PersPP_CDIC + PersPP_CDIBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;;
;;;;PersPP_Tot;nouveau;;Total PP toutes catégories;total staff, all categories;;;total calculé;;Calculée;PersPP_BibA + PersPP_BibB + PersPP_BibC + PersPP_BibBC + PersPP_ITRFA + PersPP_ITRFB + PersPP_ITRFC + PersPP_ITRFBC + PersPP_AutA + PersPP_AutB + PersPP_AutC + PersPP_AutBC + PersPP_CDDA + PersPP_CDDB + PersPP_CDDC + PersPP_CDDBC + PersPP_CDIA + PersPP_CDIB + PersPP_CDIC + PersPP_CDIBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;;;
;Emploi étudiant;;;;;;;Student jobs;;;Emplois pour lesquels la fiche de poste, l’annonce de recrutement, ou le contrat, mentionne explicitement la qualité d’étudiant. Le support de recrutement peut être une vacation, ou des moniteurs étudiants au sens du décret n° 2007-1915 du 26 décembre 2007.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;PersPP_Etud;Pers 21;;Effectif d'étudiants employés au cours de l'année en personnes physiques;no. students employed during the year in physical persons;Emplois pour lesquels la fiche de poste, l’annonce de recrutement, ou le contrat, mentionne explicitement la qualité d’étudiant. Le support de recrutement peut être une vacation, ou des moniteurs étudiants au sens du décret n° 2007-1915 du 26 décembre 2007.;;Nombre d’étudiants, en personnes physiques, employés dans le service au moins une fois au cours de l’année civile. Compter chaque personne une seule fois, même en cas de contrats multiples. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;année civile;0;500;N-Bl;;-30 %;30 %;SD;;
;;;;PersETPT_Etud;Pers 22;;Effectif d'étudiants employés au cours de l'année en ETPT;no. students employed during the year in full-time equivalent;Emplois pour lesquels la fiche de poste, l’annonce de recrutement, ou le contrat, mentionne explicitement la qualité d’étudiant. Le support de recrutement peut être une vacation, ou des moniteurs étudiants au sens du décret n° 2007-1915 du 26 décembre 2007.;;Indiquer le nombre d’ETPT correspondants aux emplois comptés en PersPP_Etud.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-50 %;50 %;SD;;
;Formation continue;;;;;;;Continued education;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;PersFormH;Pers 23;;Nombre d'heures effectuées au titre de la formation continue par les personnels du service, au cours de l'année civile;No. of  hours of continued education followed by entity staff during calendar year;;;Additionner le nombre d’heures de formation dispensées aux personnels du service documentaire / IST (toutes catégories et toutes branches professionnelles confondues);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Heures;année civile;0;25 000;N-Bl;;-30 %;30 %;SD;;
;Activités / Fonctions des personnels;;;;;;;Staff activities/positions;;;Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;Activite1;Pers 24;;Bibliothèques et centres documentaires : accueil, information, renseignement;Libraries and doc. centres: reception, information;Accueil, orientation et information des usagers, assistance à l’utilisation des ressources et outils, communication des documents sur place, rangement des documents empruntés et consultés.;; Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite2;Pers 25;;Services de fourniture documentaire (prêt, communication sur place, PEB/FDD, numérisation à la demande, fourniture de ressources numériques, etc.);Library service provision (loans, on the spot communication, ILL/document supply, on demand digitization, supply of digital materials, etc.);Toute activité relative à la fourniture à distance d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement (d’après ISO 2789 2.2.11 et 2.2.16). ;;Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite3;Pers 26;;Formation des usagers / Ingénierie pédagogique;Training of users / instructional design;Sessions de formation selon un plan de formation ou un programme spécifique, y compris le temps de préparation ou de formation de formateurs, et la rédaction des supports. La rédaction de contenus pour le web est comprise lorsqu’il s’agit de supports de formation ou pour des formations délivrées en ligne. Les formations doivent permettre à l’usager de mieux appréhender les outils et ressources mis à sa disposition, d’améliorer sa compétence pour gérer ses recherches, les données de sa recherche, sa bibliographie, ou d’approfondir les critères de l’évaluation bibliométrique. Inclut les services de questions/réponses en ligne (de type « rue des facs », « ubib » …). (ISO 11620 B.2.2.5.3);; Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite4;Pers 27;;Acquisition et traitement de ressources sur support analogique;Acquisition and processing of resources on analogical media ;Acquisition, traitement, gestion et conservation des documents sur support matériel. Inclut les tâches de désherbage et de catalogage rétrospectif. ;;Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite5;Pers 28;;Fourniture et développement de services et ressources numériques;Digital resources/service supply & development;Acquisition, traitement, gestion et archivage des ressources électroniques (hors archives ouvertes et institutionnelles). Sont également compris : la gestion des thèses électroniques et les activités liées à la numérisation. ;;Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite6;Pers 29;;Archives ouvertes et institutionnelles;Open and institutional archives;Activités liées à la constitution et à la maintenance des archives ouvertes et institutionnelles, ainsi qu’à leur promotion auprès des chercheurs (à l’exception des sessions de formation, comprises dans la formation des usagers) ;;Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite7;Pers 30;;Bibliométrie;Bibliometrics;Activités relatives au signalement des publications de l’établissement ou de l’organisme dans les bases de données bibliométriques, ou au calcul d’indicateurs bibliométriques.;;Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite8;Pers 31;;Ingénierie de l'information / systèmes d'information;Information/systems engineering;Activités relatives aux systèmes d’information et de partage des connaissances (knowledge management) au sein de l’organisation : modélisation, spécification, problématiques de sécurité, de propriété et de recherche d’information. Sont comprises : création et maintenance de bases de données documentaires, urbanisation des systèmes d’information, administration du SIGB ou d’autres outils, la maintenance du parc informatique, des serveurs web, la gestion des accès aux ressources, etc… Est exclue : la gestion des serveurs et du parc informatique (Activite15).;; Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
;;;;Activite9;Pers 32;;Actions culturelles;Cultural activities;Activités relatives à l’organisation de manifestations pré-organisées à caractère savant, culturel, éducatif, social, politique ou autre. Les expositions virtuelles sont comprises. Par exemple : expositions, résidence d'auteur, discussions littéraires, ateliers, etc. Seules les manifestations organisées par le service IST ou la bibliothèque pour son propre compte ou en partenariat avec d'autres institutions sont comprises, qu'elles soient organisées à l'intérieur ou à l'extérieur des locaux de la bibliothèque. Les manifestations à l'intérieur des locaux de la bibliothèque organisées par des institutions extérieures à celle-ci sans sa coopération sont exclues. (ISO 2789 2.2.9);; Pour chaque activité, déterminer le nombre d’ETPT consacré à l’activité en tenant compte soit de l’organisation des équipes, soit de l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;;
